"","Administrative","Administrative_Duration","Informational","Informational_Duration","ProductRelated","ProductRelated_Duration","BounceRates","ExitRates","PageValues","SpecialDay","MonthDec","MonthFeb","MonthJul","MonthJune","MonthMar","MonthMay","MonthNov","MonthOct","MonthSep","OperatingSystems2","OperatingSystems3","OperatingSystems4","OperatingSystems5","OperatingSystems6","OperatingSystems7","OperatingSystems8","Browser2","Browser3","Browser4","Browser5","Browser6","Browser7","Browser8","Browser9","Browser10","Browser11","Browser12","Browser13","Region2","Region3","Region4","Region5","Region6","Region7","Region8","Region9","TrafficType2","TrafficType3","TrafficType4","TrafficType5","TrafficType6","TrafficType7","TrafficType8","TrafficType9","TrafficType10","TrafficType11","TrafficType12","TrafficType13","TrafficType14","TrafficType15","TrafficType16","TrafficType17","TrafficType18","TrafficType19","TrafficType20","VisitorTypeOther","VisitorTypeReturning_Visitor","WeekendTRUE","Revenue"
"622",0.206164433618368,0.0679646082762917,-0.396461822917448,-0.244920573628725,-0.173836547982506,-0.381951864881324,-0.402668369277339,-0.570811511513662,0.643729430741687,-0.308808842192106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"623",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.353710847440114,-0.430192523434535,-0.199870404041711,-0.371894739037501,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"624",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.578553721762124,-0.617528967757499,2.29213856840324,2.54326476393234,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"625",-0.395921655087098,-0.434545753955461,1.96545198441326,0.81014688237253,-0.601038009194325,-0.527213815397924,-0.457664436385104,-0.500504716807089,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"626",-0.0948786107343651,0.11981839802082,-0.396461822917448,-0.244920573628725,-0.353710847440114,-0.361563458772039,-0.457664436385104,-0.794878675069742,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"627",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.646006584058727,-0.0931436905522145,0.917237076320832,0.485505119618945,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"628",-0.395921655087098,-0.394948314528584,-0.396461822917448,-0.244920573628725,-0.353710847440114,-0.492115448545473,-0.457664436385104,-0.402155905435617,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"629",-0.696964699439832,-0.457172862199391,0.390842779526123,0.650288176917794,-0.331226560007913,-0.160779898187615,-0.199870404041711,-0.275437255710311,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"630",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,0.59062922471233,1.04804966027407,-0.386548838411268,-0.318676815073093,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"631",0.206164433618368,0.600644448204329,1.17814738196969,0.0463775118665709,0.365786350390319,0.300444369711612,-0.445165323662218,-0.647301956261782,0.583037077701787,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"632",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.398679422304516,-0.0821700076211622,-0.163042691027947,0.0935509026343747,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"633",0.507207477971102,0.589330894082364,-0.396461822917448,-0.244920573628725,0.185912050932711,0.261280140304272,-0.0346178091588454,-0.24438399589231,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"634",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,0.118459188636108,0.234465431866817,-0.343089301733141,-0.222270055521135,-0.199291917884881,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"635",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.556069434329923,-0.423921847473934,-0.457664436385104,-0.396391873740738,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"636",1.71137965538204,0.482983485335894,3.5400611893004,2.39097185853603,-0.196320835414707,-0.29708626044839,-0.366004345162352,-0.703422679446038,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"637",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.623522296626526,-0.606555284826447,1.60468782236204,1.68586490527589,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"638",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.106383685685902,-0.0649455555129019,-0.457664436385104,-0.733908018179805,2.79183991804199,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"639",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.69097515892313,-0.624322200048151,3.66704008110918,3.22918463851094,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"640",-0.0948786107343651,0.0179964109231358,-0.396461822917448,-0.244920573628725,-0.646006584058727,-0.522423715688379,-0.457664436385104,-0.474782721253171,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"641",0.206164433618368,0.0293099650451008,-0.396461822917448,-0.244920573628725,-0.218805122846908,-0.00361237284448124,-0.270177869282956,-0.325127480006087,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"642",4.42076705455664,3.80865659350086,1.17814738196969,0.302151440594148,-0.0164465359570983,-0.0904685491197611,-0.363921142522269,-0.341458910000777,-0.205118201017114,-0.308808842192106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"643",0.206164433618368,-0.321410212735812,-0.396461822917448,-0.244920573628725,-0.578553721762124,-0.594013932905244,-0.457664436385104,-0.298403314350196,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"644",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.308742272575712,-0.221387723236097,0.68808682764043,0.583493658431891,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"645",1.71137965538204,-0.359036351057109,-0.396461822917448,-0.244920573628725,-0.286257985143511,-0.472122979291528,-0.457664436385104,0.0106375109756693,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"646",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.376195134872315,-0.260936528131305,-0.163042691027947,-0.298403314350196,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"647",-0.0948786107343651,-0.372321206284654,-0.396461822917448,-0.244920573628725,-0.646006584058727,-0.613348517117098,-0.457664436385104,0.142545172040847,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"648",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,0.298333488093716,0.208780647504386,-0.457664436385104,-0.57299397139242,2.12954996010176,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"649",0.206164433618368,-0.253528888004022,0.390842779526123,2.56148781102108,-0.443647997168918,-0.444780554332519,-0.457664436385104,-0.592368992521821,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"650",-0.0948786107343651,-0.264842442125987,-0.396461822917448,-0.244920573628725,1.10776783565295,0.546727779800766,-0.407363169829719,-0.742040531225288,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"651",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.668490871490928,-0.6217094183979,-0.457664436385104,1.17142499419754,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"652",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.668490871490928,-0.591401151254994,-0.457664436385104,0.142545172040847,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"653",-0.0948786107343651,-0.191304340333215,-0.396461822917448,-0.244920573628725,-0.241289410279109,-0.193169681413391,-0.457664436385104,-0.699265593412596,0.264087544949519,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"654",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,0.500692074983526,0.0851095908072425,-0.457664436385104,-0.787309617770064,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"655",0.808250522323835,-0.205446282985671,0.390842779526123,-0.21650124821455,0.118459188636108,-0.187290922700328,-0.354546823447746,0.0482311952023489,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"656",1.10929356667657,0.252752658953908,-0.396461822917448,-0.244920573628725,-0.286257985143511,0.112177400970826,-0.406742154317565,-0.39856939499635,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"657",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.48861657203332,-0.592707542080119,-0.0451939846356751,-0.0632307923904921,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"658",-0.0948786107343651,-0.219588225638127,1.17814738196969,0.13874031946264,-0.48861657203332,-0.404848541427105,-0.457664436385104,-0.714854686615599,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"659",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.69097515892313,-0.624322200048151,3.66704008110918,3.22918463851094,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"660",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.668490871490928,-0.624322200048151,3.66704008110918,3.22918463851094,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"661",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.511100859465521,-0.421047787658658,-0.457664436385104,-0.657694691922984,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"662",-0.0948786107343651,0.0802209585939429,-0.396461822917448,-0.244920573628725,-0.376195134872315,-0.389433129690626,-0.199870404041711,0.0139351942712601,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"663",0.507207477971102,-0.137564958253882,-0.396461822917448,-0.244920573628725,-0.533585146897722,-0.518678728638935,-0.457664436385104,-0.680558685684511,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"664",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.668490871490928,-0.615438742437299,-0.457664436385104,1.17142499419754,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"665",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.443647997168918,-0.264131586827574,-0.457664436385104,0.314025135541098,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"666",0.808250522323835,0.306087985367263,1.17814738196969,0.0463775118665709,-0.0164465359570983,0.427894737727506,-0.457664436385104,-0.595338339688566,0.139670854638137,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"667",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.331226560007913,-0.136559412289793,0.200901828860994,5.22101669532088e-05,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"668",-0.0948786107343651,-0.0951391302965133,-0.396461822917448,-0.244920573628725,-0.286257985143511,-0.430335038811527,-0.42329189186481,-0.286154746998578,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"669",0.206164433618368,-0.0725120220525835,-0.396461822917448,-0.244920573628725,-0.533585146897722,-0.464419963052817,-0.457664436385104,-0.703422679446038,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"670",-0.0948786107343651,-0.34120893244925,-0.396461822917448,-0.244920573628725,-0.241289410279109,-0.248218502423182,-0.367996948667708,-0.671611896570176,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"671",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.69097515892313,-0.624322200048151,3.66704008110918,3.22918463851094,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"672",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.668490871490928,-0.595059045565344,-0.457664436385104,1.17142499419754,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"673",0.206164433618368,-0.393062722193779,-0.396461822917448,-0.244920573628725,-0.26377369771131,-0.466306972016636,-0.457664436385104,-0.837340380709377,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"674",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.286257985143511,-0.367398671089428,-0.228514187704701,-0.634830698161457,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"675",0.808250522323835,2.39384277653577,-0.396461822917448,-0.244920573628725,-0.421163709736717,-0.142481717398531,0.0275949234668176,-0.402155905435617,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"676",-0.0948786107343651,-0.315753435674829,-0.396461822917448,-0.244920573628725,-0.26377369771131,-0.275298117918097,-0.457664436385104,-0.690357531334767,0.683714213827187,-0.308808842192106,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"677",-0.0948786107343651,-0.344037320979742,-0.396461822917448,-0.244920573628725,-0.421163709736717,-0.529478226144056,-0.457664436385104,-0.61196670439993,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"678",-0.395921655087098,-0.345922913314546,-0.396461822917448,-0.244920573628725,-0.398679422304516,-0.356715297253851,0.131579074952732,-0.269006756821832,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"679",-0.395921655087098,-0.383634760406619,-0.396461822917448,-0.244920573628725,-0.376195134872315,-0.458671843422266,-0.457664436385104,-0.749150666969092,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"680",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.331226560007913,-0.579556541105449,0.0275949234668176,0.767942713823216,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"681",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.533585146897722,-0.557173711636711,-0.457664436385104,-0.371894739037501,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"682",1.10929356667657,-0.0253722132299189,-0.396461822917448,-0.244920573628725,-0.556069434329923,-0.583127342697609,-0.366004345162352,-0.666840281196556,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"683",-0.0948786107343651,-0.200103771342107,0.390842779526123,0.0440092347724057,0.568144937280129,-0.179290940573309,-0.457664436385104,-0.723288126431468,-0.151408643391745,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"684",0.206164433618368,-0.281812773308935,-0.396461822917448,-0.244920573628725,0.59062922471233,0.107486043871198,-0.457664436385104,-0.763876632889288,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"685",-0.696964699439832,-0.457172862199391,-0.396461822917448,-0.244920573628725,-0.578553721762124,-0.580427468323941,-0.457664436385104,-0.200414775537251,-0.317164982011336,-0.308808842192106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
